id1,AttCat,class,dst_bytes,dst_host_count,dst_host_srv_count,flag,id,is_guest_login,is_host_login,logged_in,num_access_files,num_compromised,num_root,protocol_type,rerror_rate,role,root_shell,serror_rate,service,src_bytes,srv_count,su_attempted
52356,Dos,neptune,0.0,255.0,1.0,REJ,52356.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,remote_job,0.0,1.0,0.0
52364,Dos,neptune,0.0,255.0,10.0,S0,52364.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,10.0,0.0
52374,Dos,neptune,0.0,255.0,8.0,S0,52374.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,courier,0.0,8.0,0.0
52382,Dos,neptune,0.0,255.0,12.0,S0,52382.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,12.0,0.0
52387,Dos,neptune,0.0,255.0,9.0,S0,52387.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,17.0,0.0
52390,Dos,neptune,0.0,255.0,5.0,S0,52390.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,3.0,0.0
52393,Probe,portsweep,0.0,118.0,1.0,RSTR,52393.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,gopher,0.0,1.0,0.0
52397,Dos,neptune,0.0,255.0,12.0,S0,52397.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,imap4,0.0,12.0,0.0
52399,Dos,neptune,0.0,255.0,8.0,S0,52399.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,domain,0.0,8.0,0.0
52400,Dos,neptune,0.0,255.0,38.0,S0,52400.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,finger,0.0,15.0,0.0
52403,Dos,neptune,0.0,255.0,15.0,S0,52403.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,time,0.0,15.0,0.0
52405,Dos,neptune,0.0,255.0,14.0,S0,52405.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,imap4,0.0,13.0,0.0
52407,Dos,neptune,0.0,255.0,4.0,S0,52407.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,3.0,0.0
52410,Dos,neptune,0.0,255.0,6.0,REJ,52410.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,csnet_ns,0.0,6.0,0.0
52432,Dos,neptune,0.0,255.0,14.0,REJ,52432.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,uucp_path,0.0,14.0,0.0
52437,Dos,neptune,0.0,255.0,8.0,S0,52437.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,auth,0.0,16.0,0.0
52442,Dos,neptune,0.0,255.0,20.0,S0,52442.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,domain,0.0,1.0,0.0
52444,Dos,smurf,0.0,255.0,255.0,SF,52444.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,ecr_i,1032.0,330.0,0.0
52445,Dos,neptune,0.0,255.0,2.0,S0,52445.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,1.0,0.0
52458,Probe,satan,0.0,255.0,1.0,REJ,52458.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.78,superuser,0.0,0.2,other,0.0,1.0,0.0
52462,Probe,satan,0.0,255.0,94.0,SF,52462.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,1.0,29.0,0.0
52468,Dos,smurf,0.0,255.0,255.0,SF,52468.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,ecr_i,1032.0,458.0,0.0
52470,Dos,neptune,0.0,255.0,14.0,S0,52470.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,vmnet,0.0,14.0,0.0
52471,Dos,neptune,0.0,255.0,10.0,S0,52471.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,10.0,0.0
52472,Dos,neptune,0.0,255.0,2.0,S0,52472.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,domain,0.0,2.0,0.0
52481,Dos,back,8314.0,255.0,255.0,SF,52481.0,0.0,0.0,1.0,0.0,1.0,0.0,tcp,0.0,admin,0.0,0.0,http,54540.0,4.0,0.0
52483,Dos,neptune,0.0,255.0,10.0,S0,52483.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,16.0,0.0
52484,Dos,smurf,0.0,255.0,182.0,SF,52484.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,ecr_i,1032.0,511.0,0.0
52493,Dos,neptune,0.0,255.0,67.0,S0,52493.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,http,0.0,6.0,0.0
52496,Dos,neptune,0.0,255.0,16.0,S0,52496.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,5.0,0.0
52504,Dos,neptune,0.0,255.0,8.0,S0,52504.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,6.0,0.0
52505,Probe,satan,0.0,255.0,1.0,REJ,52505.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.96,admin,0.0,0.04,other,0.0,1.0,0.0
52507,Dos,neptune,0.0,255.0,3.0,S0,52507.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,3.0,0.0
52513,Dos,neptune,0.0,227.0,18.0,S0,52513.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,18.0,0.0
52514,Dos,back,8314.0,173.0,173.0,SF,52514.0,0.0,0.0,1.0,0.0,1.0,0.0,tcp,0.0,admin,0.0,0.0,http,54540.0,2.0,0.0
52519,Dos,neptune,0.0,255.0,11.0,S0,52519.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,supdup,0.0,11.0,0.0
52522,Dos,neptune,0.0,255.0,1.0,S0,52522.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,rje,0.0,9.0,0.0
52526,Probe,nmap,0.0,4.0,80.0,SF,52526.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,8.0,29.0,0.0
52531,Probe,nmap,0.0,98.0,1.0,SH,52531.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,1.0,0.0
52542,Dos,neptune,0.0,45.0,7.0,S0,52542.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,telnet,0.0,3.0,0.0
52543,Dos,back,8314.0,24.0,24.0,SF,52543.0,0.0,0.0,1.0,0.0,1.0,0.0,tcp,0.0,technician,0.0,0.0,http,54540.0,4.0,0.0
52554,Dos,neptune,0.0,255.0,8.0,S0,52554.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,12.0,0.0
52567,Dos,neptune,0.0,255.0,7.0,S0,52567.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,7.0,0.0
52570,Dos,neptune,0.0,255.0,16.0,S0,52570.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,7.0,0.0
52573,Dos,neptune,0.0,255.0,16.0,REJ,52573.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,http_443,0.0,16.0,0.0
52574,Probe,satan,0.0,255.0,3.0,SF,52574.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,superuser,0.0,0.0,private,1.0,3.0,0.0
52575,Dos,neptune,0.0,255.0,2.0,S0,52575.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,2.0,0.0
52579,Dos,neptune,0.0,255.0,18.0,S0,52579.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,telnet,0.0,19.0,0.0
52588,Dos,neptune,0.0,255.0,8.0,S0,52588.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,17.0,0.0
52595,Dos,neptune,0.0,255.0,2.0,S0,52595.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,2.0,0.0
52599,Dos,neptune,0.0,255.0,2.0,S0,52599.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,systat,0.0,2.0,0.0
52608,Dos,neptune,0.0,255.0,11.0,S0,52608.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,discard,0.0,12.0,0.0
52610,Dos,neptune,0.0,255.0,6.0,S0,52610.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,5.0,0.0
52612,Dos,neptune,0.0,255.0,10.0,S0,52612.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,whois,0.0,13.0,0.0
52614,Dos,neptune,0.0,255.0,3.0,S0,52614.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,3.0,0.0
52618,Dos,neptune,0.0,54.0,16.0,S0,52618.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,22.0,0.0
52621,Dos,neptune,0.0,255.0,13.0,S0,52621.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,whois,0.0,13.0,0.0
52622,Dos,neptune,0.0,255.0,4.0,S0,52622.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,netbios_ns,0.0,10.0,0.0
52631,Probe,ipsweep,0.0,2.0,28.0,SF,52631.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,44.0,0.0
52632,R2L,warezclient,2451.0,255.0,50.0,SF,52632.0,1.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,0.0,ftp,1222.0,1.0,0.0
52638,Probe,satan,0.0,255.0,1.0,REJ,52638.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.95,technician,0.0,0.03,private,0.0,1.0,0.0
52639,Dos,neptune,0.0,27.0,139.0,S0,52639.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,smtp,0.0,7.0,0.0
52641,Dos,neptune,0.0,255.0,10.0,S0,52641.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,shell,0.0,10.0,0.0
52643,Dos,neptune,0.0,255.0,8.0,S0,52643.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,nnsp,0.0,8.0,0.0
52647,Dos,neptune,0.0,255.0,1.0,S0,52647.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,Z39_50,0.0,1.0,0.0
52649,Dos,neptune,0.0,255.0,2.0,S0,52649.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,18.0,0.0
52650,Dos,neptune,0.0,255.0,8.0,S0,52650.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,pop_3,0.0,8.0,0.0
52658,Dos,teardrop,0.0,255.0,77.0,SF,52658.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,admin,0.0,0.0,private,28.0,77.0,0.0
52662,Dos,land,0.0,12.0,9.0,S0,52662.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,finger,0.0,2.0,0.0
52664,Probe,satan,0.0,255.0,180.0,SF,52664.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,superuser,0.0,0.0,private,1.0,106.0,0.0
52666,Dos,neptune,0.0,255.0,32.0,S0,52666.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,16.0,0.0
52672,Dos,neptune,0.0,236.0,60.0,S0,52672.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,http,0.0,20.0,0.0
52678,Dos,neptune,0.0,255.0,12.0,S0,52678.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,iso_tsap,0.0,12.0,0.0
52681,Dos,neptune,0.0,255.0,8.0,S0,52681.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,netbios_ns,0.0,8.0,0.0
52683,Dos,smurf,0.0,255.0,174.0,SF,52683.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,ecr_i,1032.0,383.0,0.0
52687,Dos,neptune,0.0,255.0,2.0,S0,52687.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,2.0,0.0
52694,Dos,neptune,0.0,255.0,6.0,S0,52694.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,link,0.0,6.0,0.0
52695,Dos,neptune,0.0,109.0,10.0,S0,52695.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,10.0,0.0
52698,Dos,neptune,0.0,255.0,15.0,S0,52698.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,courier,0.0,6.0,0.0
52702,Dos,neptune,0.0,255.0,45.0,S0,52702.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,ftp_data,0.0,2.0,0.0
52704,Probe,portsweep,0.0,255.0,2.0,RSTR,52704.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,1.0,2.0,0.0
52712,Dos,neptune,0.0,255.0,13.0,S0,52712.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,vmnet,0.0,13.0,0.0
52713,Dos,neptune,0.0,255.0,10.0,S0,52713.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,9.0,0.0
52723,Dos,neptune,0.0,255.0,13.0,REJ,52723.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,courier,0.0,13.0,0.0
52727,Dos,neptune,0.0,255.0,27.0,S0,52727.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,4.0,0.0
52729,Dos,neptune,0.0,255.0,16.0,REJ,52729.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,courier,0.0,16.0,0.0
52732,Dos,neptune,0.0,255.0,48.0,S0,52732.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.06,admin,0.0,0.94,telnet,0.0,5.0,0.0
52741,Dos,neptune,0.0,255.0,66.0,S0,52741.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,http,0.0,10.0,0.0
52744,Dos,neptune,0.0,255.0,2.0,S0,52744.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,8.0,0.0
52751,Dos,neptune,0.0,255.0,1.0,REJ,52751.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,whois,0.0,1.0,0.0
52754,Dos,neptune,0.0,255.0,10.0,S0,52754.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,2.0,0.0
52756,Dos,neptune,0.0,255.0,7.0,S0,52756.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,auth,0.0,7.0,0.0
52757,Probe,satan,1.0,255.0,4.0,SF,52757.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,technician,0.0,0.0,private,1.0,4.0,0.0
52766,Dos,neptune,0.0,255.0,18.0,S0,52766.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,ssh,0.0,18.0,0.0
52768,Dos,neptune,0.0,255.0,1.0,S0,52768.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,echo,0.0,13.0,0.0
52774,Dos,neptune,0.0,255.0,7.0,S0,52774.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,7.0,0.0
52779,Probe,satan,0.0,255.0,1.0,REJ,52779.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.89,technician,0.0,0.1,other,0.0,1.0,0.0
52785,Dos,neptune,0.0,255.0,18.0,REJ,52785.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,admin,0.0,0.0,private,0.0,18.0,0.0
52786,Probe,portsweep,0.0,255.0,1.0,RSTR,52786.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,1.0,0.0
52793,Dos,neptune,0.0,255.0,8.0,S0,52793.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,8.0,0.0
52795,Dos,neptune,0.0,255.0,8.0,REJ,52795.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,Z39_50,0.0,8.0,0.0
52798,Dos,neptune,0.0,255.0,1.0,S0,52798.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,sql_net,0.0,1.0,0.0
52807,Dos,neptune,0.0,255.0,6.0,REJ,52807.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,auth,0.0,6.0,0.0
52808,Dos,neptune,0.0,255.0,15.0,S0,52808.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,2.0,0.0
52811,Dos,neptune,0.0,255.0,48.0,S0,52811.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,telnet,0.0,14.0,0.0
52815,Probe,ipsweep,0.0,4.0,212.0,SF,52815.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,18.0,2.0,0.0
52817,Dos,neptune,0.0,255.0,4.0,S0,52817.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,4.0,0.0
52818,Dos,neptune,0.0,255.0,2.0,S0,52818.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,http_443,0.0,2.0,0.0
52820,Probe,satan,0.0,255.0,1.0,REJ,52820.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.87,superuser,0.0,0.13,other,0.0,1.0,0.0
52821,Dos,neptune,0.0,255.0,25.0,S0,52821.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,25.0,0.0
52824,Probe,ipsweep,3.0,4.0,2.0,SF,52824.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,0.0,telnet,0.0,1.0,0.0
52834,Dos,neptune,0.0,255.0,8.0,S0,52834.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,kshell,0.0,8.0,0.0
52840,Dos,neptune,0.0,255.0,3.0,S0,52840.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,klogin,0.0,14.0,0.0
52845,Probe,portsweep,0.0,255.0,1.0,REJ,52845.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.06,admin,0.0,0.94,private,0.0,1.0,0.0
52847,Dos,neptune,0.0,175.0,11.0,S0,52847.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,11.0,0.0
52848,Probe,portsweep,0.0,255.0,1.0,RSTR,52848.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,other,0.0,1.0,0.0
52852,Dos,smurf,0.0,255.0,128.0,SF,52852.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,ecr_i,1032.0,511.0,0.0
52853,Dos,neptune,0.0,255.0,8.0,REJ,52853.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,hostnames,0.0,8.0,0.0
52855,Probe,ipsweep,0.0,2.0,129.0,SF,52855.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,52.0,0.0
52859,Dos,neptune,0.0,255.0,2.0,REJ,52859.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,12.0,0.0
52861,Dos,neptune,0.0,255.0,7.0,S0,52861.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,exec,0.0,7.0,0.0
52868,Probe,satan,0.0,255.0,1.0,REJ,52868.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.93,superuser,0.0,0.06,private,0.0,1.0,0.0
52872,Dos,neptune,0.0,255.0,20.0,S0,52872.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,imap4,0.0,20.0,0.0
52875,Dos,neptune,0.0,255.0,3.0,S0,52875.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,time,0.0,3.0,0.0
52879,R2L,warezclient,0.0,255.0,69.0,SF,52879.0,0.0,0.0,1.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,0.0,ftp_data,832.0,1.0,0.0
52880,Dos,neptune,0.0,255.0,17.0,S0,52880.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,auth,0.0,20.0,0.0
52881,Dos,neptune,0.0,255.0,18.0,REJ,52881.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,systat,0.0,18.0,0.0
52895,Dos,smurf,0.0,255.0,211.0,SF,52895.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,ecr_i,1032.0,125.0,0.0
52900,Dos,neptune,0.0,255.0,17.0,S0,52900.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,3.0,0.0
52904,Dos,neptune,0.0,255.0,51.0,S0,52904.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,telnet,0.0,4.0,0.0
52905,Dos,neptune,0.0,255.0,12.0,S0,52905.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,1.0,0.0
52913,Dos,smurf,0.0,255.0,56.0,SF,52913.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,ecr_i,1032.0,56.0,0.0
52928,Dos,neptune,0.0,255.0,5.0,REJ,52928.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,ssh,0.0,5.0,0.0
52934,Dos,neptune,0.0,255.0,11.0,S0,52934.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,11.0,0.0
52940,Dos,neptune,0.0,255.0,20.0,S0,52940.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,netstat,0.0,20.0,0.0
52945,Dos,neptune,0.0,255.0,3.0,REJ,52945.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,private,0.0,3.0,0.0
52947,Probe,nmap,0.0,4.0,68.0,SF,52947.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,8.0,8.0,0.0
52952,Dos,neptune,0.0,255.0,15.0,S0,52952.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,private,0.0,12.0,0.0
52953,Probe,satan,0.0,255.0,4.0,SF,52953.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,superuser,0.0,0.0,private,1.0,4.0,0.0
52961,Dos,neptune,0.0,255.0,2.0,S0,52961.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,2.0,0.0
52966,Dos,neptune,0.0,255.0,7.0,S0,52966.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,superuser,0.0,1.0,ftp,0.0,5.0,0.0
52967,Dos,neptune,0.0,87.0,3.0,S0,52967.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,private,0.0,20.0,0.0
52981,Probe,ipsweep,0.0,1.0,22.0,SF,52981.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,technician,0.0,0.0,eco_i,18.0,1.0,0.0
52986,Dos,neptune,0.0,255.0,23.0,S0,52986.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,netbios_ssn,0.0,23.0,0.0
52989,Dos,neptune,0.0,255.0,1.0,S0,52989.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,netbios_dgm,0.0,18.0,0.0
52991,Dos,neptune,0.0,255.0,31.0,REJ,52991.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,technician,0.0,0.0,private,0.0,16.0,0.0
52992,Dos,neptune,0.0,255.0,16.0,S0,52992.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,bgp,0.0,5.0,0.0
52995,Probe,nmap,0.0,2.0,118.0,SF,52995.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,4.0,0.0
53003,Probe,ipsweep,0.0,2.0,13.0,SF,53003.0,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,admin,0.0,0.0,eco_i,8.0,16.0,0.0
53004,Dos,neptune,0.0,255.0,9.0,S0,53004.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,technician,0.0,1.0,echo,0.0,21.0,0.0
53007,Probe,satan,0.0,255.0,1.0,SF,53007.0,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,superuser,0.0,0.0,private,1.0,1.0,0.0
53010,Probe,satan,0.0,255.0,1.0,REJ,53010.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.88,superuser,0.0,0.11,other,0.0,1.0,0.0
53012,Dos,neptune,0.0,255.0,3.0,S0,53012.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,admin,0.0,1.0,private,0.0,20.0,0.0
53015,Dos,neptune,0.0,255.0,12.0,RSTO,53015.0,0.0,0.0,0.0,0.0,0.0,0.0,tcp,1.0,superuser,0.0,0.0,sunrpc,0.0,12.0,0.0
