id1,id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
12681,51425,0,private,S0,0,0,0,0,0,0,77,1.0,1.0,0.0,0.0,0.21,255,3,0.01,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12682,51428,0,private,S0,0,0,0,0,0,0,227,1.0,1.0,0.0,0.0,0.08,255,20,0.08,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12683,51435,0,ftp_data,S0,0,0,0,0,0,0,7,1.0,1.0,0.0,0.0,0.43,255,3,0.01,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
12684,51436,0,private,S0,0,0,0,0,0,0,250,1.0,1.0,0.0,0.0,0.08,255,21,0.08,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12685,51440,0,http,SF,54540,8314,0,1,1,0,3,0.0,0.0,0.0,0.0,1.0,34,34,1.0,0.0,0.03,0.03,0.03,0.03,superuser,Dos,back
12686,51441,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,173,28,0.16,0.02,0.0,0.0,0.0,0.0,technician,Dos,smurf
12687,51445,0,domain,REJ,0,0,0,0,0,0,130,0.0,0.0,1.0,1.0,0.02,255,2,0.01,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
12689,51456,0,private,REJ,0,0,0,0,0,0,127,0.0,0.0,1.0,1.0,0.16,152,20,0.13,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
12691,51462,0,private,S0,0,0,0,0,0,0,217,1.0,1.0,0.0,0.0,0.0,255,7,0.03,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12692,51464,0,ecr_i,SF,1032,0,0,0,0,0,27,0.0,0.0,0.0,0.0,1.0,255,27,0.11,0.02,0.0,0.0,0.0,0.0,technician,Dos,smurf
12693,51467,0,auth,S0,0,0,0,0,0,0,208,1.0,1.0,0.0,0.0,0.01,255,3,0.01,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12694,51469,0,private,S0,0,0,0,0,0,0,256,1.0,1.0,0.0,0.0,0.02,255,14,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12695,51472,0,iso_tsap,S0,0,0,0,0,0,0,244,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12696,51475,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,110,0.43,0.01,0.0,0.0,0.0,0.0,superuser,Dos,smurf
12697,51483,0,whois,S0,0,0,0,0,0,0,56,1.0,1.0,0.0,0.0,0.12,255,15,0.06,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
12698,51488,0,http,REJ,0,0,0,0,0,0,299,0.0,0.0,1.0,1.0,0.07,255,20,0.08,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
12699,51490,0,uucp_path,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.02,255,11,0.04,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12700,51493,0,ldap,S0,0,0,0,0,0,0,238,1.0,1.0,0.0,0.0,0.06,255,14,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12703,51504,0,telnet,S0,0,0,0,0,0,0,33,1.0,1.0,0.0,0.0,0.18,255,56,0.22,0.04,1.0,1.0,0.0,0.0,admin,Dos,neptune
12704,51505,0,ssh,S0,0,0,0,0,0,0,279,1.0,1.0,0.0,0.0,0.05,255,14,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12705,51507,0,http_443,S0,0,0,0,0,0,0,142,1.0,1.0,0.0,0.0,0.13,255,18,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12706,51509,0,ecr_i,SF,520,0,0,0,0,0,13,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
12707,51511,0,systat,S0,0,0,0,0,0,0,262,1.0,1.0,0.0,0.0,0.07,255,19,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12708,51514,0,ftp,RSTO,0,0,0,0,0,0,253,0.0,0.0,1.0,1.0,0.07,255,18,0.07,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12709,51516,0,sunrpc,S0,0,0,0,0,0,0,132,1.0,1.0,0.0,0.0,0.02,255,3,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12710,51519,0,telnet,S0,0,0,0,0,0,0,18,1.0,1.0,0.0,0.0,0.28,45,6,0.11,0.07,1.0,0.83,0.0,0.0,superuser,Dos,neptune
12711,51521,0,private,S0,0,0,0,0,0,0,143,1.0,1.0,0.0,0.0,0.08,255,9,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12712,51525,0,ftp,S0,0,0,0,0,0,0,247,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12713,51528,0,discard,S0,0,0,0,0,0,0,277,1.0,1.0,0.0,0.0,0.07,255,19,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12714,51531,0,kshell,S0,0,0,0,0,0,0,83,1.0,1.0,0.0,0.0,0.27,255,22,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
12715,51532,0,ecr_i,SF,520,0,0,0,0,0,436,0.0,0.0,0.0,0.0,1.0,180,180,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
12716,51534,0,efs,S0,0,0,0,0,0,0,6,1.0,1.0,0.0,0.0,0.83,255,5,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12718,51537,0,finger,S0,0,0,0,0,0,0,56,1.0,1.0,0.0,0.0,0.27,255,60,0.24,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
12719,51540,0,private,REJ,0,0,0,0,0,0,158,0.0,0.0,1.0,1.0,0.08,255,13,0.05,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
12721,51546,0,ftp_data,S0,0,0,0,0,0,0,78,1.0,1.0,0.0,0.0,0.23,255,65,0.25,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
12722,51550,0,private,SF,28,0,3,0,0,0,185,0.54,0.0,0.0,0.0,0.46,255,85,0.33,0.67,0.09,0.0,0.58,0.0,admin,Dos,teardrop
12723,51555,0,ecr_i,SF,520,0,0,0,0,0,236,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
12725,51564,0,name,S0,0,0,0,0,0,0,69,1.0,1.0,0.0,0.0,0.12,255,8,0.03,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
12726,51565,0,private,S0,0,0,0,0,0,0,147,1.0,1.0,0.0,0.0,0.11,255,11,0.04,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12730,51584,0,sunrpc,S0,0,0,0,0,0,0,145,1.0,1.0,0.0,0.0,0.11,255,10,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12731,51596,0,netbios_ssn,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.09,255,20,0.08,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12735,51610,0,domain,S0,0,0,0,0,0,0,289,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12736,51620,0,daytime,S0,0,0,0,0,0,0,284,1.0,1.0,0.0,0.0,0.05,255,7,0.03,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12737,51627,0,telnet,S0,0,0,0,0,0,0,266,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12738,51632,0,private,S0,0,0,0,0,0,0,129,0.99,1.0,0.0,0.0,0.12,255,15,0.06,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12739,51640,0,ecr_i,SF,520,0,0,0,0,0,306,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
12740,51642,0,ecr_i,SF,1032,0,0,0,0,0,387,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
12741,51644,0,private,REJ,0,0,0,0,0,0,87,0.0,0.0,1.0,1.0,0.15,255,26,0.1,0.05,0.0,0.0,1.0,1.0,technician,Dos,neptune
12742,51645,0,private,S0,0,0,0,0,0,0,18,1.0,1.0,0.0,0.0,0.22,255,4,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12743,51655,0,telnet,S0,0,0,0,0,0,0,35,1.0,1.0,0.0,0.0,0.14,255,65,0.25,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
12744,51656,0,finger,S0,0,0,0,0,0,0,66,1.0,1.0,0.0,0.0,0.27,255,59,0.23,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12745,51662,0,http_443,REJ,0,0,0,0,0,0,145,0.0,0.0,1.0,1.0,0.12,255,10,0.04,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
12746,51667,0,iso_tsap,REJ,0,0,0,0,0,0,241,0.0,0.0,1.0,1.0,0.07,255,18,0.07,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
12747,51668,0,klogin,S0,0,0,0,0,0,0,111,1.0,1.0,0.0,0.0,0.21,255,23,0.09,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
12748,51669,0,mtp,S0,0,0,0,0,0,0,203,1.0,1.0,0.0,0.0,0.01,255,12,0.05,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12749,51671,0,http,S0,0,0,0,0,0,0,280,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12750,51672,0,private,SF,28,0,3,0,0,0,23,0.0,0.0,0.0,0.0,1.0,95,23,0.24,0.04,0.0,0.0,0.0,0.0,technician,Dos,teardrop
12751,51674,0,gopher,REJ,0,0,0,0,0,0,229,0.0,0.0,1.0,1.0,0.06,255,13,0.05,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
12753,51678,0,netbios_dgm,S0,0,0,0,0,0,0,189,1.0,1.0,0.0,0.0,0.06,255,9,0.04,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12754,51680,0,private,S0,0,0,0,0,0,0,107,1.0,1.0,0.0,0.0,0.07,255,12,0.05,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12755,51683,0,private,S0,0,0,0,0,0,0,115,1.0,1.0,0.0,0.0,0.09,255,16,0.06,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12756,51689,0,efs,REJ,0,0,0,0,0,0,128,0.0,0.0,1.0,1.0,0.09,255,11,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
12757,51691,0,mtp,S0,0,0,0,0,0,0,201,1.0,1.0,0.0,0.0,0.08,255,17,0.07,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12758,51695,0,private,S0,0,0,0,0,0,0,157,1.0,1.0,0.0,0.0,0.08,255,12,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12759,51697,0,uucp_path,S0,0,0,0,0,0,0,238,1.0,1.0,0.0,0.0,0.1,255,23,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12760,51704,0,private,S0,0,0,0,0,0,0,291,1.0,1.0,0.0,0.0,0.06,255,17,0.07,0.09,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12761,51708,0,private,S0,0,0,0,0,0,0,16,1.0,1.0,0.0,0.0,0.25,255,4,0.02,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
12762,51710,0,http_443,REJ,0,0,0,0,0,0,115,0.0,0.0,1.0,1.0,0.08,255,9,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
12763,51716,0,ecr_i,SF,520,0,0,0,0,0,480,0.0,0.0,0.0,0.0,1.0,138,138,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
12764,51718,0,telnet,S0,0,0,0,0,0,0,61,1.0,1.0,0.0,0.0,0.13,255,8,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
12765,51719,0,private,S0,0,0,0,0,0,0,104,1.0,1.0,0.0,0.0,0.05,255,13,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12767,51731,0,private,S0,0,0,0,0,0,0,193,1.0,1.0,0.0,0.0,0.02,255,3,0.01,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12768,51732,0,ssh,S0,0,0,0,0,0,0,298,1.0,1.0,0.0,0.0,0.06,255,19,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12769,51733,0,auth,S0,0,0,0,0,0,0,22,1.0,1.0,0.0,0.0,0.41,255,9,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12772,51746,0,private,S0,0,0,0,0,0,0,248,1.0,1.0,0.0,0.0,0.02,255,2,0.01,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12773,51750,0,Z39_50,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.06,255,4,0.02,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
12774,51755,0,private,S0,0,0,0,0,0,0,223,1.0,1.0,0.0,0.0,0.07,255,15,0.06,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12775,51757,0,ftp_data,S0,0,0,0,0,0,0,57,1.0,1.0,0.0,0.0,0.23,255,43,0.17,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12776,51758,0,http,REJ,0,0,0,0,0,0,207,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12777,51765,0,private,S0,0,0,0,0,0,0,116,1.0,1.0,0.0,0.0,0.12,255,26,0.1,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12780,51769,0,http_443,S0,0,0,0,0,0,0,129,1.0,1.0,0.0,0.0,0.08,255,18,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12782,51788,0,ctf,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
12783,51796,0,finger,S0,0,0,0,0,0,0,13,1.0,1.0,0.0,0.0,0.31,255,56,0.22,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12784,51797,0,efs,S0,0,0,0,0,0,0,108,1.0,1.0,0.0,0.0,0.19,255,20,0.08,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12786,51816,0,exec,S0,0,0,0,0,0,0,138,1.0,1.0,0.0,0.0,0.02,255,10,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12787,51817,0,http,S0,0,0,0,0,0,0,259,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
12790,51826,0,uucp,S0,0,0,0,0,0,0,133,1.0,1.0,0.0,0.0,0.17,255,23,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
12791,51835,0,private,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.01,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12792,51836,0,echo,S0,0,0,0,0,0,0,168,1.0,1.0,0.0,0.0,0.06,255,10,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12793,51839,0,ftp,S0,0,0,0,0,0,0,185,1.0,1.0,0.0,0.0,0.01,255,1,0.0,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12794,51840,0,uucp_path,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12796,51842,0,systat,REJ,0,0,0,0,0,0,101,0.0,0.0,1.0,1.0,0.01,255,1,0.0,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12798,51853,0,netbios_ssn,REJ,0,0,0,0,0,0,265,0.0,0.0,1.0,1.0,0.05,255,14,0.05,0.06,0.0,0.0,1.0,1.0,technician,Dos,neptune
12800,51862,0,ecr_i,SF,1032,0,0,0,0,0,510,0.0,0.0,0.0,0.0,1.0,255,117,0.46,0.08,0.0,0.0,0.0,0.0,technician,Dos,smurf
12801,51866,0,discard,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.09,255,24,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12802,51867,0,domain,S0,0,0,0,0,0,0,274,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12803,51868,0,http,SF,54540,8314,0,1,1,0,1,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.01,0.01,0.05,0.05,superuser,Dos,back
12804,51870,0,telnet,S0,0,0,0,0,0,0,293,1.0,1.0,0.0,0.0,0.02,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12806,51875,0,systat,S0,0,0,0,0,0,0,30,1.0,1.0,0.0,0.0,0.07,255,8,0.03,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
12808,51883,0,private,S0,0,0,0,0,0,0,11,1.0,1.0,0.0,0.0,1.0,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12809,51884,0,private,S0,0,0,0,0,0,0,184,1.0,1.0,0.0,0.0,0.14,255,25,0.1,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12810,51885,0,private,S0,0,0,0,0,0,0,222,1.0,1.0,0.0,0.0,0.0,255,1,0.0,0.1,1.0,1.0,0.0,0.0,technician,Dos,neptune
12811,51886,0,ecr_i,SF,1032,0,0,0,0,0,296,0.0,0.0,0.0,0.0,1.0,255,228,0.89,0.02,0.0,0.0,0.05,0.0,technician,Dos,smurf
12812,51891,0,private,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.14,255,14,0.05,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12813,51895,0,daytime,S0,0,0,0,0,0,0,12,1.0,1.0,0.0,0.0,0.33,255,8,0.03,0.1,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12815,51897,0,ftp_data,S0,0,0,0,0,0,0,31,1.0,1.0,0.0,0.0,0.23,113,59,0.24,0.04,0.98,0.46,0.0,0.0,superuser,Dos,neptune
12816,51900,0,ecr_i,SF,1032,0,0,0,0,0,46,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
12818,51903,0,private,S0,0,0,0,0,0,0,110,1.0,1.0,0.0,0.0,0.08,255,11,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12819,51912,0,private,S0,0,0,0,0,0,0,239,1.0,1.0,0.0,0.0,0.06,255,6,0.02,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12820,51913,0,telnet,S0,0,0,0,0,0,0,295,1.0,1.0,0.0,0.0,0.04,255,16,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12821,51918,0,gopher,S0,0,0,0,0,0,0,209,1.0,1.0,0.0,0.0,0.09,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12822,51919,0,private,S0,0,0,0,0,0,0,120,1.0,1.0,0.0,0.0,0.15,22,18,0.82,0.14,1.0,1.0,0.0,0.0,technician,Dos,neptune
12823,51923,0,private,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.15,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12825,51925,0,private,S0,0,0,0,0,0,0,38,1.0,1.0,0.0,0.0,0.29,255,11,0.04,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12826,51926,0,private,REJ,0,0,0,0,0,0,246,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12827,51937,0,private,S0,0,0,0,0,0,0,206,1.0,1.0,0.0,0.0,0.07,67,12,0.18,0.15,0.79,1.0,0.01,0.0,admin,Dos,neptune
12828,51941,0,private,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.17,255,2,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12829,51942,0,netbios_dgm,S0,0,0,0,0,0,0,298,1.0,1.0,0.0,0.0,0.08,255,25,0.1,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
12830,51945,0,efs,S0,0,0,0,0,0,0,142,1.0,1.0,0.0,0.0,0.13,255,18,0.07,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12832,51952,0,efs,REJ,0,0,0,0,0,0,124,0.0,0.0,1.0,1.0,0.06,255,7,0.03,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
12833,51954,0,ftp,S0,0,0,0,0,0,0,137,1.0,1.0,0.0,0.0,0.15,255,6,0.02,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
12834,51957,0,imap4,S0,0,0,0,0,0,0,254,1.0,1.0,0.0,0.0,0.02,255,6,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12835,51963,0,bgp,S0,0,0,0,0,0,0,201,1.0,1.0,0.0,0.0,0.04,255,13,0.05,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
12837,51967,0,telnet,S0,0,0,0,0,0,0,263,1.0,1.0,0.0,0.0,0.05,255,12,0.05,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
12839,51973,0,private,S0,0,0,0,0,0,0,139,1.0,1.0,0.0,0.0,0.11,255,15,0.06,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12843,51992,0,private,S0,0,0,0,0,0,0,87,1.0,1.0,0.0,0.0,0.01,255,15,0.06,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12844,51996,0,discard,S0,0,0,0,0,0,0,122,1.0,1.0,0.0,0.0,0.11,255,8,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12845,51998,0,private,REJ,0,0,0,0,0,0,149,0.0,0.0,1.0,1.0,0.13,174,20,0.11,0.06,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12846,52005,0,private,S0,0,0,0,0,0,0,199,1.0,1.0,0.0,0.0,0.08,255,15,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12848,52015,0,time,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.08,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12849,52019,0,private,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
12853,52035,0,ldap,S0,0,0,0,0,0,0,230,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12854,52038,0,nnsp,S0,0,0,0,0,0,0,125,1.0,1.0,0.0,0.0,0.06,255,11,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
12855,52040,0,private,S0,0,0,0,0,0,0,86,1.0,1.0,0.0,0.0,0.19,255,4,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12856,52041,0,gopher,S0,0,0,0,0,0,0,242,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12857,52043,0,private,S0,0,0,0,0,0,0,27,1.0,1.0,0.0,0.0,0.04,255,13,0.05,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
12858,52046,0,ssh,S0,0,0,0,0,0,0,230,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
12859,52048,0,private,S0,0,0,0,0,0,0,140,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
12860,52049,0,ecr_i,SF,520,0,0,0,0,0,393,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
12861,52050,0,csnet_ns,S0,0,0,0,0,0,0,276,1.0,1.0,0.0,0.0,0.07,255,3,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
12864,52062,0,auth,S0,0,0,0,0,0,0,241,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
12865,52063,0,telnet,S0,0,0,0,0,0,0,262,1.0,1.0,0.0,0.0,0.05,255,14,0.05,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
12866,52064,0,private,S0,0,0,0,0,0,0,208,1.0,1.0,0.0,0.0,0.09,255,15,0.06,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
12867,52077,0,ctf,REJ,0,0,0,0,0,0,205,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.08,0.0,0.0,1.0,1.0,technician,Dos,neptune
12868,52080,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,158,0.62,0.02,0.0,0.0,0.02,0.0,superuser,Dos,smurf
12869,52083,0,private,S0,0,0,0,0,0,0,144,1.0,1.0,0.0,0.0,0.03,94,5,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
12870,52086,0,uucp_path,REJ,0,0,0,0,0,0,264,0.0,0.0,1.0,1.0,0.08,255,20,0.08,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12871,52087,0,ftp_data,S0,0,0,0,0,0,0,269,1.0,1.0,0.0,0.0,0.02,255,16,0.06,0.09,1.0,1.0,0.0,0.0,admin,Dos,neptune
12872,52089,0,ecr_i,SF,520,0,0,0,0,0,198,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
12873,52090,0,private,REJ,0,0,0,0,0,0,160,0.0,0.0,1.0,1.0,0.04,255,6,0.02,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12874,52091,0,private,S0,0,0,0,0,0,0,197,1.0,1.0,0.0,0.0,0.08,255,16,0.06,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
12876,52102,0,ctf,S0,0,0,0,0,0,0,257,1.0,1.0,0.0,0.0,0.09,255,23,0.09,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
12878,52110,0,private,REJ,0,0,0,0,0,0,263,0.0,0.0,1.0,1.0,0.06,255,16,0.06,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
12879,52111,0,netbios_ns,S0,0,0,0,0,0,0,268,1.0,1.0,0.0,0.0,0.01,255,4,0.02,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
12880,52113,0,ecr_i,SF,1032,0,0,0,0,0,229,0.0,0.0,0.0,0.0,1.0,255,210,0.82,0.02,0.0,0.0,0.12,0.0,admin,Dos,smurf
12881,52115,0,private,S0,0,0,0,0,0,0,110,1.0,1.0,0.0,0.0,0.07,255,11,0.04,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
