id,duration,service,flag,src_bytes,dst_bytes,wrong_fragment,logged_in,num_compromised,num_root,count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,role,AttCat,attType
67967,0,private,S0,0,0,0,0,0,0,211,1.0,1.0,0.0,0.0,0.06,255,13,0.05,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
67970,0,iso_tsap,S0,0,0,0,0,0,0,270,1.0,1.0,0.0,0.0,0.01,255,4,0.02,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
67976,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,148,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
67977,0,private,S0,0,0,0,0,0,0,244,1.0,1.0,0.0,0.0,0.03,255,13,0.05,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
67983,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,190,1,0.01,0.48,0.0,0.0,0.48,1.0,technician,Probe,portsweep
67987,0,ftp_data,S0,0,0,0,0,0,0,220,1.0,0.83,0.0,0.0,0.02,255,16,0.06,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
67993,0,private,S0,0,0,0,0,0,0,220,1.0,1.0,0.0,0.0,0.04,255,9,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
67995,30981,login,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.77,0.0,0.0,1.0,1.0,admin,Probe,portsweep
67998,0,private,S0,0,0,0,0,0,0,147,1.0,1.0,0.0,0.0,0.14,255,15,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
67999,0,ssh,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.09,255,22,0.09,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68004,0,other,REJ,0,0,0,0,0,0,509,0.21,0.0,0.78,1.0,0.0,255,1,0.0,1.0,0.18,0.0,0.82,1.0,superuser,Probe,satan
68009,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,160,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
68020,0,private,S0,0,0,0,0,0,0,275,1.0,1.0,0.0,0.0,0.04,255,30,0.12,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68029,0,private,S0,0,0,0,0,0,0,210,1.0,1.0,0.0,0.0,0.06,255,8,0.03,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
68032,0,imap4,S0,0,0,0,0,0,0,195,1.0,1.0,0.0,0.0,0.02,255,3,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
68039,0,ecr_i,SF,520,0,0,0,0,0,454,0.0,0.0,0.0,0.0,1.0,159,159,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
68040,0,private,REJ,0,0,0,0,0,0,336,0.03,0.0,0.96,1.0,0.0,255,1,0.0,1.0,0.03,0.0,0.97,1.0,superuser,Probe,satan
68043,0,supdup,REJ,0,0,0,0,0,0,262,0.0,0.0,1.0,1.0,0.04,255,10,0.04,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68047,0,private,S0,0,0,0,0,0,0,241,1.0,1.0,0.0,0.0,0.04,255,7,0.03,0.08,1.0,1.0,0.0,0.0,technician,Dos,neptune
68049,0,ftp_data,S0,0,0,0,0,0,0,72,1.0,1.0,0.0,0.0,0.25,152,56,0.25,0.03,1.0,0.68,0.0,0.0,admin,Dos,neptune
68050,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,34,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
68054,0,ftp_data,S0,0,0,0,0,0,0,72,1.0,1.0,0.0,0.0,0.22,255,53,0.21,0.04,1.0,1.0,0.0,0.0,technician,Dos,neptune
68058,0,http,S0,0,0,0,0,0,0,294,1.0,1.0,0.0,0.0,0.09,255,25,0.1,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
68060,0,private,S0,0,0,0,0,0,0,100,1.0,1.0,0.0,0.0,0.11,255,17,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68065,0,vmnet,REJ,0,0,0,0,0,0,509,0.02,0.0,0.98,1.0,0.0,255,1,0.0,1.0,0.04,0.0,0.96,1.0,technician,Probe,satan
68069,0,private,SF,28,0,3,0,0,0,26,0.0,0.0,0.0,0.0,1.0,255,93,0.36,0.01,0.0,0.0,0.0,0.0,technician,Dos,teardrop
68079,0,Z39_50,S0,0,0,0,0,0,0,191,1.0,1.0,0.0,0.0,0.06,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68088,0,private,S0,0,0,0,0,0,0,132,1.0,1.0,0.0,0.0,0.19,255,25,0.1,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68092,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,79,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
68099,0,ctf,REJ,0,0,0,0,0,0,208,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68102,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,209,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,nmap
68105,0,link,S0,0,0,0,0,0,0,62,1.0,1.0,0.0,0.0,0.18,255,13,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68115,0,private,REJ,0,0,0,0,0,0,263,0.1,0.0,0.9,1.0,0.0,255,1,0.0,1.0,0.1,0.0,0.89,1.0,superuser,Probe,satan
68117,0,klogin,S0,0,0,0,0,0,0,106,1.0,1.0,0.0,0.0,0.16,255,11,0.04,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
68122,0,mtp,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,38,2,0.03,1.0,0.0,0.0,0.89,1.0,technician,Probe,ipsweep
68123,0,ftp_data,S0,0,0,0,0,0,0,14,1.0,1.0,0.0,0.0,0.43,255,56,0.22,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68125,0,private,S0,0,0,0,0,0,0,237,1.0,1.0,0.0,0.0,0.01,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68126,0,ctf,S0,0,0,0,0,0,0,185,1.0,1.0,0.0,0.0,0.06,255,12,0.05,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
68138,0,private,S0,0,0,0,0,0,0,120,1.0,1.0,0.0,0.0,0.06,255,20,0.08,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
68139,0,supdup,S0,0,0,0,0,0,0,103,1.0,1.0,0.0,0.0,0.08,255,8,0.03,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68141,0,private,SF,28,0,3,0,0,0,19,0.0,0.0,0.0,0.0,1.0,255,19,0.07,0.02,0.0,0.0,0.72,0.0,superuser,Dos,teardrop
68148,0,ecr_i,SF,520,0,0,0,0,0,318,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Dos,smurf
68151,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,39,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,ipsweep
68160,0,finger,S0,0,0,0,0,0,0,10,1.0,1.0,0.0,0.0,0.4,250,64,0.26,0.02,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68165,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,16,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
68166,0,efs,S0,0,0,0,0,0,0,145,1.0,1.0,0.0,0.0,0.06,255,8,0.03,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
68169,0,private,S0,0,0,0,0,0,0,177,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
68173,0,ecr_i,SF,520,0,0,0,0,0,122,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
68176,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,62,0.24,0.04,0.18,0.0,0.02,0.0,admin,Dos,smurf
68179,0,klogin,S0,0,0,0,0,0,0,8,1.0,1.0,0.0,0.0,0.38,255,3,0.01,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68183,0,private,S0,0,0,0,0,0,0,89,1.0,1.0,0.0,0.0,0.22,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68185,0,bgp,S0,0,0,0,0,0,0,219,1.0,1.0,0.0,0.0,0.01,255,19,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
68189,0,private,S0,0,0,0,0,0,0,275,1.0,1.0,0.0,0.0,0.04,255,7,0.03,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68190,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,105,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
68194,0,ftp_data,SF,334,0,0,1,0,0,2,0.0,0.0,0.0,0.0,1.0,255,69,0.27,0.13,0.02,0.01,0.0,0.0,technician,R2L,warezclient
68198,0,private,S0,0,0,0,0,0,0,252,1.0,1.0,0.0,0.0,0.02,255,14,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68201,0,private,SF,1,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.12,255,36,0.14,0.34,0.02,0.0,0.15,0.0,superuser,Probe,satan
68202,0,nnsp,REJ,0,0,0,0,0,0,117,0.0,0.0,1.0,1.0,0.09,255,11,0.04,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68203,0,private,REJ,0,0,0,0,0,0,179,0.0,0.0,1.0,1.0,0.09,255,16,0.06,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68207,0,telnet,S0,0,0,0,0,0,0,52,1.0,1.0,0.0,0.0,0.23,255,52,0.2,0.03,1.0,1.0,0.0,0.0,admin,Dos,neptune
68210,0,other,S0,0,0,0,0,0,0,511,0.14,1.0,0.85,0.0,0.0,255,1,0.0,1.0,0.19,1.0,0.81,0.0,superuser,Probe,satan
68225,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,4,148,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
68248,0,private,S0,0,0,0,0,0,0,121,1.0,1.0,0.0,0.0,0.12,255,18,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68250,0,private,S0,0,0,0,0,0,0,295,1.0,1.0,0.0,0.0,0.07,255,13,0.05,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
68254,0,ftp_data,SF,334,0,0,1,0,0,2,0.0,0.0,0.0,0.0,1.0,11,38,1.0,0.0,0.0,0.0,0.0,0.0,admin,R2L,warezclient
68255,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,245,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
68257,0,private,S0,0,0,0,0,0,0,116,1.0,1.0,0.0,0.0,0.01,255,10,0.04,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68262,0,link,S0,0,0,0,0,0,0,159,1.0,1.0,0.0,0.0,0.02,255,3,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68263,0,private,RSTR,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,247,1,0.0,0.6,0.0,0.0,0.6,1.0,superuser,Probe,portsweep
68267,0,private,SF,28,0,3,0,0,0,19,0.0,0.0,0.0,0.0,1.0,255,19,0.07,0.02,0.0,0.0,0.0,0.0,technician,Dos,teardrop
68269,0,private,S0,0,0,0,0,0,0,289,1.0,1.0,0.0,0.0,0.01,255,5,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68275,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
68282,0,private,REJ,0,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,22,1,0.05,1.0,0.0,0.0,0.95,1.0,admin,Probe,ipsweep
68284,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,136,0.53,0.04,0.0,0.0,0.0,0.0,admin,Dos,smurf
68288,0,private,S0,0,0,0,0,0,0,253,1.0,1.0,0.0,0.0,0.01,255,18,0.07,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
68293,0,private,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.17,255,13,0.05,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68296,0,private,S0,0,0,0,0,0,0,110,1.0,1.0,0.0,0.0,0.09,255,16,0.06,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
68301,0,Z39_50,REJ,0,0,0,0,0,0,193,0.0,0.0,1.0,1.0,0.07,255,13,0.05,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
68302,0,uucp_path,S0,0,0,0,0,0,0,261,1.0,1.0,0.0,0.0,0.04,255,11,0.04,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
68303,0,whois,REJ,0,0,0,0,0,0,210,0.0,0.0,1.0,1.0,0.03,255,6,0.02,0.08,0.0,0.0,1.0,1.0,admin,Dos,neptune
68307,0,ftp_data,S0,0,0,0,0,0,0,273,1.0,1.0,0.0,0.0,0.09,255,24,0.09,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
68312,0,private,S0,0,0,0,0,0,0,129,1.0,1.0,0.0,0.0,0.01,255,12,0.05,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68322,0,private,REJ,0,0,0,0,0,0,107,0.0,0.0,1.0,1.0,0.03,82,3,0.04,0.1,0.0,0.0,1.0,1.0,admin,Dos,neptune
68323,0,ecr_i,SF,1032,0,0,0,0,0,511,0.0,0.0,0.0,0.0,1.0,255,161,0.63,0.03,0.0,0.0,0.0,0.0,admin,Dos,smurf
68329,0,ecr_i,SF,520,0,0,0,0,0,297,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
68334,0,ftp_data,S0,0,0,0,0,0,0,59,0.98,1.0,0.02,0.0,0.22,255,33,0.13,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
68335,0,efs,S0,0,0,0,0,0,0,7,1.0,1.0,0.0,0.0,0.86,255,6,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68337,0,private,SF,1,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.67,147,2,0.01,0.05,0.01,0.0,0.0,0.0,admin,Probe,satan
68338,0,uucp,S0,0,0,0,0,0,0,127,1.0,1.0,0.0,0.0,0.01,255,19,0.07,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68344,0,private,S0,0,0,0,0,0,0,180,1.0,1.0,0.0,0.0,0.02,255,4,0.02,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68348,0,private,S0,0,0,0,0,0,0,142,1.0,1.0,0.0,0.0,0.01,233,6,0.03,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68350,0,finger,S0,0,0,0,0,0,0,67,1.0,1.0,0.0,0.0,0.27,147,43,0.26,0.03,1.0,0.88,0.0,0.0,technician,Dos,neptune
68355,0,klogin,S0,0,0,0,0,0,0,102,1.0,1.0,0.0,0.0,0.16,255,11,0.04,0.06,1.0,1.0,0.0,0.0,technician,Dos,neptune
68363,0,private,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.05,255,6,0.02,0.08,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68365,0,supdup,S0,0,0,0,0,0,0,265,1.0,1.0,0.0,0.0,0.03,255,13,0.05,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68367,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,185,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Probe,nmap
68368,0,Z39_50,S0,0,0,0,0,0,0,116,1.0,1.0,0.0,0.0,0.09,255,10,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68371,0,private,SF,1,0,0,0,0,0,27,0.0,0.0,0.0,0.0,0.26,255,18,0.07,0.78,0.03,0.0,0.73,0.0,superuser,Probe,satan
68373,0,private,S0,0,0,0,0,0,0,96,1.0,1.0,0.0,0.0,0.04,203,4,0.02,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68375,0,ctf,S0,0,0,0,0,0,0,114,1.0,1.0,0.0,0.0,0.04,255,5,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68376,0,ftp,RSTO,0,0,0,0,0,0,255,0.0,0.0,1.0,1.0,0.04,255,9,0.04,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
68379,0,http,S0,0,0,0,0,0,0,50,1.0,1.0,0.0,0.0,0.3,255,9,0.04,0.05,1.0,1.0,0.0,0.0,admin,Dos,neptune
68385,0,sunrpc,S0,0,0,0,0,0,0,141,1.0,1.0,0.0,0.0,0.11,255,16,0.06,0.05,1.0,1.0,0.0,0.0,technician,Dos,neptune
68390,0,smtp,RSTO,0,0,0,0,0,0,241,0.0,0.0,1.0,1.0,0.07,255,17,0.07,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
68392,0,private,S0,0,0,0,0,0,0,290,1.0,1.0,0.0,0.0,0.06,255,7,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68400,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,2,255,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
68401,0,http,S0,0,0,0,0,0,0,56,0.96,1.0,0.04,0.0,0.29,255,36,0.14,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68404,0,private,S0,0,0,0,0,0,0,51,1.0,1.0,0.0,0.0,0.18,255,9,0.04,0.09,1.0,1.0,0.0,0.0,technician,Dos,neptune
68405,0,Z39_50,S0,0,0,0,0,0,0,181,1.0,1.0,0.0,0.0,0.04,255,5,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68406,0,ftp_data,S0,0,0,0,0,0,0,9,1.0,1.0,0.0,0.0,0.22,255,62,0.24,0.02,1.0,1.0,0.0,0.0,technician,Dos,neptune
68407,0,private,S0,0,0,0,0,0,0,263,1.0,1.0,0.0,0.0,0.0,255,2,0.01,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68414,0,private,S0,0,0,0,0,0,0,299,1.0,1.0,0.0,0.0,0.03,255,5,0.02,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
68424,0,telnet,S0,0,0,0,0,0,0,56,1.0,1.0,0.0,0.0,0.23,255,63,0.25,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
68425,0,private,S0,0,0,0,0,0,0,105,1.0,1.0,0.0,0.0,0.06,255,6,0.02,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68431,0,http,REJ,0,0,0,0,0,0,229,0.0,0.0,1.0,1.0,0.06,255,14,0.05,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68434,0,uucp_path,S0,0,0,0,0,0,0,265,1.0,1.0,0.0,0.0,0.06,255,15,0.06,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68437,0,supdup,S0,0,0,0,0,0,0,245,1.0,1.0,0.0,0.0,0.03,255,8,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68438,0,uucp,RSTO,0,0,0,0,0,0,140,0.0,0.0,1.0,1.0,0.14,255,20,0.08,0.06,0.0,0.0,1.0,1.0,technician,Dos,neptune
68439,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,3,155,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,nmap
68446,0,private,S0,0,0,0,0,0,0,113,1.0,1.0,0.0,0.0,0.03,167,3,0.02,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68454,0,csnet_ns,S0,0,0,0,0,0,0,124,1.0,1.0,0.0,0.0,0.14,255,17,0.07,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68458,4,ftp_data,SF,832,0,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0,3,22,1.0,0.0,0.0,0.0,0.0,0.0,technician,R2L,warezclient
68466,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,85,1.0,0.0,0.0,0.0,0.0,0.0,admin,Probe,ipsweep
68470,0,daytime,S0,0,0,0,0,0,0,202,1.0,1.0,0.0,0.0,0.01,255,10,0.04,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
68471,0,private,SF,1,0,0,0,0,0,77,0.0,0.0,0.0,0.0,0.65,255,112,0.44,0.05,0.0,0.0,0.0,0.0,admin,Probe,satan
68477,0,private,REJ,0,0,0,0,0,0,199,0.1,0.0,0.89,1.0,0.01,255,1,0.0,0.9,0.07,0.0,0.71,1.0,superuser,Probe,satan
68482,0,courier,S0,0,0,0,0,0,0,101,1.0,1.0,0.0,0.0,0.01,255,1,0.0,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68486,0,eco_i,SF,8,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,1,67,1.0,0.0,0.0,0.0,0.0,0.0,technician,Probe,ipsweep
68488,0,private,SF,28,0,3,0,0,0,22,0.0,0.0,0.0,0.0,1.0,94,22,0.23,0.04,0.0,0.0,0.0,0.0,superuser,Dos,teardrop
68495,0,finger,S0,0,0,0,0,0,0,21,1.0,1.0,0.0,0.0,0.24,255,63,0.25,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
68502,0,ecr_i,SF,1032,0,0,0,0,0,391,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,admin,Dos,smurf
68505,0,auth,S0,0,0,0,0,0,0,248,1.0,1.0,0.0,0.0,0.03,255,7,0.03,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68507,0,uucp_path,S0,0,0,0,0,0,0,290,1.0,1.0,0.0,0.0,0.04,255,8,0.03,0.06,1.0,1.0,0.0,0.0,admin,Dos,neptune
68508,0,http,S0,0,0,0,0,0,0,56,1.0,1.0,0.0,0.0,0.34,255,59,0.23,0.04,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68509,0,domain,S0,0,0,0,0,0,0,292,1.0,1.0,0.0,0.0,0.01,255,8,0.03,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68510,0,private,S0,0,0,0,0,0,0,44,1.0,1.0,0.0,0.0,0.18,255,9,0.04,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68515,0,discard,S0,0,0,0,0,0,0,93,1.0,1.0,0.0,0.0,0.04,255,4,0.02,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68516,0,uucp_path,S0,0,0,0,0,0,0,260,1.0,1.0,0.0,0.0,0.06,255,16,0.06,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68517,0,private,S0,0,0,0,0,0,0,187,1.0,1.0,0.0,0.0,0.02,255,17,0.07,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68521,0,private,S0,0,0,0,0,0,0,204,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.1,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68523,0,private,S0,0,0,0,0,0,0,214,1.0,1.0,0.0,0.0,0.04,255,8,0.03,0.07,1.0,1.0,0.0,0.0,technician,Dos,neptune
68531,0,private,REJ,0,0,0,0,0,0,260,0.0,0.0,1.0,1.0,0.06,255,15,0.06,0.07,0.0,0.0,1.0,1.0,admin,Dos,neptune
68534,0,netbios_dgm,S0,0,0,0,0,0,0,232,1.0,1.0,0.0,0.0,0.04,255,2,0.01,0.08,1.0,1.0,0.0,0.0,admin,Dos,neptune
68535,0,private,REJ,0,0,0,0,0,0,114,0.0,0.0,1.0,1.0,0.06,139,7,0.05,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68536,0,finger,S0,0,0,0,0,0,0,27,1.0,1.0,0.0,0.0,0.26,255,26,0.1,0.06,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68556,0,link,REJ,0,0,0,0,0,0,267,0.0,0.0,1.0,1.0,0.07,255,20,0.08,0.08,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68557,0,private,REJ,0,0,0,0,0,0,320,0.0,0.0,1.0,1.0,0.0,255,1,0.0,0.52,0.0,0.0,1.0,1.0,technician,Probe,portsweep
68559,1,gopher,SF,6,77,0,1,0,0,3,0.0,0.0,0.0,0.0,0.33,255,1,0.0,0.31,0.0,0.0,0.11,0.0,technician,Probe,satan
68562,40829,private,RSTR,1,0,0,0,0,0,1,0.0,0.0,1.0,1.0,1.0,255,1,0.0,0.35,0.0,0.0,0.69,1.0,superuser,Probe,portsweep
68572,0,telnet,S0,0,0,0,0,0,0,27,1.0,1.0,0.0,0.0,0.22,255,63,0.25,0.02,1.0,1.0,0.0,0.0,admin,Dos,neptune
68575,4761,other,RSTR,1,0,0,0,0,0,2,0.0,0.0,1.0,1.0,1.0,255,2,0.01,0.74,0.0,0.0,1.0,1.0,superuser,Probe,portsweep
68577,0,private,S0,0,0,0,0,0,0,225,1.0,1.0,0.0,0.0,0.03,255,20,0.08,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68581,0,discard,S0,0,0,0,0,0,0,213,1.0,1.0,0.0,0.0,0.07,255,15,0.06,0.07,1.0,1.0,0.0,0.0,admin,Dos,neptune
68583,0,private,REJ,0,0,0,0,0,0,502,0.06,0.0,0.93,1.0,0.0,255,1,0.0,1.0,0.08,0.0,0.91,1.0,admin,Probe,satan
68593,0,private,S0,0,0,0,0,0,0,123,1.0,1.0,0.0,0.0,0.15,26,18,0.69,0.15,1.0,1.0,0.0,0.0,admin,Dos,neptune
68596,0,ldap,REJ,0,0,0,0,0,0,120,0.0,0.0,1.0,1.0,0.1,244,12,0.05,0.07,0.0,0.0,1.0,1.0,superuser,Dos,neptune
68598,0,private,S0,0,0,0,0,0,0,102,1.0,1.0,0.0,0.0,0.02,255,13,0.05,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68599,0,auth,S0,0,0,0,0,0,0,238,1.0,1.0,0.0,0.0,0.08,255,19,0.07,0.05,1.0,1.0,0.0,0.0,superuser,Dos,neptune
68601,0,private,RSTO,0,0,0,0,0,0,102,0.0,0.0,1.0,1.0,0.02,255,2,0.01,0.06,0.0,0.0,1.0,1.0,admin,Dos,neptune
68602,0,ecr_i,SF,520,0,0,0,0,0,95,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,superuser,Dos,smurf
68603,0,link,S0,0,0,0,0,0,0,294,1.0,1.0,0.0,0.0,0.01,255,2,0.01,0.07,1.0,1.0,0.0,0.0,superuser,Dos,neptune
