id,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,no,AttCat
1344,0,udp,ftp_data,SF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,40,0.16,0.02,0.16,0,0.55,0,0.02,0,normal,13,normal
1345,0,udp,smtp,SF,231,1512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1348,0,udp,domain_u,SF,45,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,157,0,0,0,0,0.99,0.02,0.01,255,255,1,0,0,0,0,0,0,0,normal,18,normal
1349,0,udp,smtp,SF,270,3889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,227,0.89,0.02,0,0,0,0,0,0,normal,21,normal
1353,0,udp,smtp,SF,251,1955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1355,0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,normal,20,normal
1356,0,udp,smtp,SF,330,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1358,0,udp,smtp,SF,253,12247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,0.21,9,249,1,0,0.11,0.04,0,0,0,0,normal,21,normal
1361,0,udp,smtp,SF,223,10361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,12,255,1,0,0.08,0.01,0,0,0,0,normal,21,normal
1366,0,udp,smtp,SF,274,758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,48,255,1,0,0.02,0.03,0,0,0,0,normal,21,normal
1370,0,icmp,eco_i,SF,40008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,167,145,0.34,0.03,0.34,0.31,0,0,0.02,0,normal,20,normal
1374,0,udp,smtp,SF,277,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.03,0,0,0,0,normal,21,normal
1381,0,udp,smtp,SF,218,1423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,45,255,1,0,0.02,0.02,0,0,0,0,normal,21,normal
1384,0,udp,smtp,SF,188,5409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,1,0,0.1,17,251,1,0,0.06,0.06,0,0,0,0,normal,21,normal
1385,0,udp,ftp_data,SF,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0.86,0.29,0,135,28,0.21,0.06,0.21,0,0,0,0,0,normal,21,normal
1387,41,udp,telnet,SF,123,16507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,147,2,0.01,0.04,0.01,0,0,0,0,0,normal,20,normal
1388,0,udp,smtp,SF,189,270,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,251,0.98,0.01,0,0,0,0,0,0,normal,21,normal
1389,0,udp,smtp,SF,314,4930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1391,0,udp,smtp,SF,296,16530,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,48,255,1,0,0.02,0.02,0,0,0,0,normal,21,normal
1393,0,udp,smtp,SF,307,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1396,0,udp,smtp,SF,224,12509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,37,0,0,0,0,1,0,0.05,28,245,1,0,0.04,0.11,0,0,0,0,normal,21,normal
1397,0,udp,private,SF,45,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,505,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,normal,15,normal
1398,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,177,0,0,0,0,1,0,0,255,228,0.89,0.01,0.01,0,0,0,0,0,normal,18,normal
1401,0,udp,smtp,SF,240,771,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,0.33,0.17,0,0,1,0,0.42,255,255,1,0,0,0,0,0,0,0,normal,18,normal
1402,0,udp,domain_u,SF,43,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,193,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal,18,normal
1405,0,udp,ftp_data,SF,15876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,127,0.5,0.02,0.5,0,0,0,0,0,normal,20,normal
1409,0,udp,smtp,SF,292,3656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,125,255,1,0,0.01,0.03,0,0,0,0,normal,21,normal
1410,0,udp,smtp,SF,324,6561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,18,255,1,0,0.06,0.02,0,0,0,0,normal,21,normal
1411,0,udp,smtp,SF,262,15728,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.03,0,0,0,0,normal,21,normal
1415,0,udp,smtp,SF,241,489,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,67,255,1,0,0.01,0.01,0.01,0,0,0,normal,21,normal
1420,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,205,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,18,normal
1421,0,udp,smtp,SF,236,3433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,226,255,1,0,0,0.01,0,0,0,0,normal,21,normal
1422,0,udp,smtp,SF,325,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1424,0,udp,ftp_data,SF,294812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,26,0.15,0.15,0.15,0.12,0,0,0,0,normal,19,normal
1428,0,udp,smtp,SF,251,13382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,231,255,1,0,0,0.01,0,0,0,0,normal,21,normal
1431,0,udp,smtp,SF,200,958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0.33,46,107,1,0,0.02,0.05,0,0,0,0,normal,21,normal
1433,0,udp,smtp,SF,269,484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,253,1,0,0.5,0.04,0,0,0,0,normal,21,normal
1434,0,udp,private,SF,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483,483,0,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,normal,17,normal
1439,0,udp,smtp,SF,321,1149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,255,1,0,0.25,0.05,0,0,0,0,normal,21,normal
1444,0,udp,smtp,SF,295,1230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1445,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,220,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,normal,18,normal
1446,0,udp,smtp,SF,237,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.08,0,0,0,0,normal,21,normal
1449,0,udp,domain_u,SF,44,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,190,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal,18,normal
1450,0,udp,smtp,SF,185,635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,243,0.95,0.02,0,0,0,0,0,0,normal,21,normal
1451,0,udp,smtp,SF,304,774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1452,0,udp,smtp,SF,331,9020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,14,255,1,0,0.07,0.02,0,0,0,0,normal,21,normal
1456,0,udp,smtp,SF,293,1229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,37,255,1,0,0.03,0.01,0,0,0,0,normal,21,normal
1460,0,udp,smtp,SF,221,1329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1462,1,udp,smtp,SF,14241,922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.02,0,0,0,0,0.06,0,normal,18,normal
1463,0,udp,smtp,SF,226,1372,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,1,0,0.27,3,255,1,0,0.33,0.04,0,0,0,0,normal,21,normal
1465,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0,0,0,0,0,0,normal,15,normal
1467,0,udp,ftp_data,SF,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,6,0.02,0.8,0.02,0,0,0,0.79,0,normal,16,normal
1469,1,udp,smtp,SF,907,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,231,101,0.42,0.03,0,0.02,0,0,0,0,normal,21,normal
1471,0,udp,smtp,SF,220,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1472,0,udp,private,SF,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0,normal,17,normal
1476,0,udp,private,SF,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0,normal,17,normal
1477,0,udp,smtp,SF,209,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,1,0,0.11,50,255,1,0,0.02,0.01,0,0,0,0,normal,21,normal
1480,0,udp,smtp,SF,221,304,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1483,0,udp,smtp,SF,340,848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,169,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
1484,0,udp,private,SF,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,normal,17,normal
1485,0,udp,smtp,SF,234,2650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0.22,99,255,1,0,0.01,0.05,0,0,0,0,normal,21,normal
1487,0,udp,smtp,SF,231,9633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1488,0,udp,smtp,SF,220,3197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.43,4,255,1,0,0.25,0.05,0,0,0,0,normal,21,normal
1489,0,udp,smtp,SF,300,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,245,0.96,0.02,0,0,0,0,0,0,normal,21,normal
1490,0,udp,smtp,SF,233,2483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,3,1,0,0.33,0,0,0,0,0,normal,21,normal
1492,0,udp,smtp,SF,287,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,253,255,1,0,0,0.01,0,0,0,0,normal,21,normal
1493,1,udp,smtp,SF,5959,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,72,187,0.89,0.06,0.01,0.01,0,0,0,0.01,normal,21,normal
1495,0,udp,smtp,SF,206,3625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,0.43,103,255,1,0,0.01,0.05,0,0,0,0,normal,21,normal
1496,0,udp,smtp,SF,372,8666,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1498,0,udp,smtp,SF,228,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,34,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1499,11,udp,smtp,SF,1292,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,159,0.62,0.02,0,0,0,0,0,0,normal,21,normal
1501,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0,0,0,0.04,0.83,0,255,3,0.01,0.7,0.97,0,0,0,0.03,0,normal,6,normal
1502,0,udp,smtp,SF,190,1260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.04,0,0,0,0,normal,21,normal
1507,0,udp,smtp,SF,303,3000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,1,0,0.38,8,255,1,0,0.12,0.02,0,0,0,0,normal,21,normal
1508,0,udp,smtp,SF,234,29369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,110,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
1510,0,udp,smtp,SF,207,66165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,3,1,0,0.33,0,0,0,0,0,normal,21,normal
1511,0,udp,smtp,SF,323,660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,1,0,0.2,94,255,1,0,0.01,0.06,0,0,0,0,normal,21,normal
1515,0,udp,smtp,SF,218,6349,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,1,0,0.08,11,255,1,0,0.09,0.05,0,0,0,0,normal,21,normal
1516,0,icmp,urp_i,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,81,0.32,0.03,0.32,0,0,0,0.01,0,normal,21,normal
1517,0,udp,smtp,SF,322,1249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,29,0,0,0,0,1,0,0.21,241,255,1,0,0,0.01,0,0,0,0,normal,21,normal
1518,0,udp,smtp,SF,234,2354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,17,255,1,0,0.06,0.02,0,0,0,0,normal,21,normal
1520,0,udp,smtp,SF,219,2537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,28,255,1,0,0.04,0.01,0,0,0,0,normal,21,normal
1523,0,udp,smtp,SF,325,2005,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,84,255,1,0,0.01,0.07,0.01,0,0,0,normal,21,normal
1524,0,udp,smtp,SF,192,758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0.29,209,255,1,0,0,0.01,0,0,0,0,normal,21,normal
1525,0,udp,smtp,SF,234,1826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,1,0,0.43,15,255,1,0,0.07,0.02,0,0,0,0,normal,21,normal
1526,0,udp,private,SF,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,normal,17,normal
1528,1,udp,smtp,SF,892,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,230,157,0.63,0.01,0,0.01,0,0.01,0,0,normal,21,normal
1530,23,udp,ftp,SF,327,1054,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0.5,1,0,230,62,0.27,0.03,0,0,0,0.02,0.01,0,normal,17,normal
1532,0,udp,smtp,SF,274,4841,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,103,255,1,0,0.01,0.06,0,0,0,0,normal,21,normal
1533,0,udp,smtp,SF,283,2170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,134,255,1,0,0.01,0.03,0.01,0.01,0,0,normal,21,normal
1535,0,udp,smtp,SF,226,33600,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1536,0,udp,finger,SF,6,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,193,33,0.13,0.03,0.01,0.06,0,0,0.01,0,normal,20,normal
1537,0,udp,smtp,SF,240,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1539,0,udp,smtp,SF,270,9235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,118,255,1,0,0.01,0.03,0,0,0,0,normal,21,normal
1540,0,udp,smtp,SF,273,22501,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.25,6,255,1,0,0.17,0.03,0,0,0,0,normal,21,normal
1542,0,udp,smtp,SF,280,1945,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,4,255,1,0,0.25,0.02,0,0,0,0,normal,21,normal
1543,0,udp,smtp,SF,242,8505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.01,0,0.01,0,0,normal,21,normal
1545,0,udp,smtp,SF,193,506,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,11,255,1,0,0.09,0.06,0,0,0,0,normal,21,normal
1546,8890,udp,IRC,RSTR,1798,5035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,21,8,0.38,0.1,0.05,0,0,0,0.33,0.88,normal,20,normal
1548,0,udp,smtp,SF,171,409,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,1,0,0.3,31,255,1,0,0.03,0.01,0,0,0,0,normal,21,normal
1550,0,udp,smtp,SF,210,1496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,54,255,1,0,0.02,0.04,0,0.01,0,0,normal,21,normal
1551,0,udp,smtp,SF,192,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,113,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
1554,0,udp,smtp,SF,257,1365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1555,0,udp,smtp,SF,299,1177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.02,0,0,0,0,normal,21,normal
1558,0,udp,smtp,SF,267,12840,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,33,255,1,0,0.03,0.08,0,0,0,0,normal,21,normal
1562,0,udp,smtp,SF,303,807,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,23,255,1,0,0.04,0.04,0,0,0,0,normal,21,normal
1568,0,udp,domain_u,SF,45,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.4,255,233,0.91,0.01,0,0,0,0,0.05,0,normal,18,normal
1569,0,udp,smtp,SF,328,2375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,19,0,0,0,0,1,0,0.21,24,255,1,0,0.04,0.02,0,0,0,0,normal,21,normal
1570,0,udp,domain_u,SF,43,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,0,0,0,1,0,0.15,255,251,0.98,0.01,0,0,0,0,0,0,normal,21,normal
1572,0,udp,smtp,SF,308,1329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.4,75,255,1,0,0.01,0.03,0,0,0,0,normal,21,normal
1574,0,udp,smtp,SF,195,4768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1576,0,udp,smtp,SF,208,17168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1579,0,udp,smtp,SF,300,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1580,0,udp,private,SF,54,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.89,0,0,0,0,0,normal,17,normal
1587,0,udp,smtp,SF,320,8024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,35,0,0,0,0,1,0,0.06,55,231,1,0,0.02,0.04,0,0,0,0,normal,21,normal
1589,0,udp,ftp_data,SF,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,148,84,0.29,0.03,0.29,0.02,0,0,0,0,normal,21,normal
1595,0,udp,smtp,SF,200,1453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,1,0,0,116,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
1597,0,udp,smtp,SF,214,1478,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,232,232,1,0,0,0,0,0,0,0,normal,21,normal
1599,0,udp,smtp,SF,307,2139,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,28,0,0,0,0,1,0,0.07,69,255,1,0,0.01,0.02,0,0,0,0,normal,21,normal
1601,0,udp,smtp,SF,286,1426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,22,0,0,0,0,1,0,0.09,205,255,1,0,0,0.02,0,0,0,0,normal,21,normal
1602,0,udp,smtp,SF,298,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1603,0,udp,domain_u,SF,43,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,165,0,0,0,0,1,0,0.01,181,109,0.6,0.02,0.01,0,0,0,0,0,normal,20,normal
1605,0,udp,smtp,SF,222,1012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1606,0,udp,smtp,SF,218,983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0.06,0.06,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0,0,normal,21,normal
1612,0,udp,smtp,SF,200,16978,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,45,255,1,0,0.02,0.01,0,0,0,0,normal,21,normal
1615,0,udp,smtp,SF,222,791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,40,255,1,0,0.03,0.02,0,0,0,0,normal,21,normal
1620,0,udp,smtp,SF,223,317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0,normal,21,normal
1622,0,udp,private,SF,54,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,508,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,normal,17,normal
1623,0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,1,0,0.09,36,101,1,0,1,0.02,0,0,0,0,normal,21,normal
1625,0,udp,smtp,SF,286,2178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,168,255,1,0,0.01,0.04,0,0,0,0,normal,21,normal
1626,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,10,0,0,0,0,0.14,0.87,0,255,10,0.04,0.71,0.91,0,0,0,0.09,0,normal,5,normal
1628,0,udp,smtp,SF,304,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,225,0.88,0.02,0,0,0,0,0.07,0,normal,18,normal
1629,0,udp,smtp,SF,233,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,1,0,0.07,195,255,1,0,0.01,0.01,0,0,0,0,normal,21,normal
1632,0,udp,smtp,SF,278,821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,18,0,0,0,0,1,0,0.11,140,255,1,0,0.01,0.01,0,0,0,0,normal,21,normal
